"Name: SkuLevels"
"Date/Time: 2025-06-12 13:20:30"

Location,Part,Part Description,Dealer Net price (UCS16),Assortment Group (SC8),Production ROP,Production Stock Maximum,Optimized ROP,Optimized Stock Maximum ,Fixed ROP (Post-Optimization),Fixed Stock Maximum (Post-Optimization),End Date,Override Reason,Override Status,Comment,Demand 12 months (UCS19),On Hand New,Bin Location (UCS18),Production Status,Total Period Forecast,AssortmentId (UCPM2),Type of Phase Out (SC4),Effective Lead Time
70966,1302731,spacing ring,251.09,D,-1,0,-1,0,,,,,,,1,0,003-5A,Promoted To Production,0.3333,"=""1000""",Planned,11.00
70912,1302733,spacing ring,229.43,D,-1,0,-1,0,,,,,,,0,0,1C03B01,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,1302734,spacing ring,221.59,D,-1,0,-1,0,,,,,,,1,0,B04E08,Promoted To Production,0.0833,"=""1000""",Planned,9.00
70912,1302735,spacing ring,283.06,D,-1,0,-1,0,,,,,,,1,0,1G04E08,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,1302827,sealing ring,121.62,D,-1,0,-1,0,,,,,,,0,6,B03J002,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,1302827,sealing ring,121.62,D,-1,0,-1,0,,,,,,,0,4,002-11E,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70965,1302828,sealing ring,262.62,D,-1,0,-1,0,,,,,,,0,0,002-11F,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70911,1302857,bearing,93.77,D,-1,0,-1,0,,,,,,,0,0,2A05C09,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,1302857,bearing,93.77,D,-1,0,-1,0,,,,,,,0,0,004-3E,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,1302857,bearing,93.77,D,-1,0,-1,0,,,,,,,0,0,011-4B,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70913,1303471,switch,455.56,D,-1,0,-1,0,,,,,,,0,2,1L10F01,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70911,1303588,screw,32.56,D,-1,0,-1,0,,,,,,,0,2,1M01I06,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,1303588,screw,32.56,D,-1,0,-1,0,,,,,,,0,10,1L01F05,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,1303588,screw,32.56,D,-1,0,-1,0,,,,,,,4,1,001-3F6,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70913,1303799,bush,78.19,D,-1,0,-1,0,,,,,,,0,2,1H03G01,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70966,1303799,bush,78.19,D,-1,0,-1,0,,,,,,,0,0,005-2E,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70913,1303960,piston,393.25,D,-1,0,-1,0,,,,,,,0,0,1L10G04,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,1304292,bush,156.91,D,-1,0,-1,0,,,,,,,0,0,1L06H01,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70911,1304293,seal,27.95,D,-1,0,-1,0,,,,,,,0,1,2A02C18,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,1304293,seal,27.95,D,-1,0,-1,0,,,,,,,0,12,B03F007,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70966,1304293,seal,27.95,D,-1,0,-1,0,,,,,,,0,8,005-2B1,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70912,1304645,pin,19.96,D,-1,0,-1,0,,,,,,,2,0,1C05I05,Promoted To Production,0.1667,"=""1000""",Planned,9.00
70912,1304725,level monitor,566.47,D,-1,0,-1,0,,,,,,,0,0,1D05C02,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70911,1304914,O-ring,19.86,D,-1,0,-1,0,,,,,,,0,2,1D06B04,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,1304914,O-ring,19.86,D,-1,0,-1,0,,,,,,,0,3,B05J004,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,1304914,O-ring,19.86,D,-1,0,-1,0,,,,,,,0,1,1L11H05,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,1304914,O-ring,19.86,D,-1,0,-1,0,,,,,,,0,9,002-9F,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,1304914,O-ring,19.86,D,-1,0,-1,0,,,,,,,0,5,002-1A2,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70965,1305098,shim,201.24,D,-1,0,-1,0,,,,,,,0,0,001-4B,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,1305098,shim,,,-1,0,-1,0,,,,,,,,0,,Promoted To Production,0.0000,"=""1000""",,11.00
70912,1305107,shim,573.45,D,-1,0,-1,0,,,,,,,1,0,B04F011,Promoted To Production,0.0833,"=""1000""",Planned,9.00
70913,1305107,shim,573.45,D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,1305111,retaining ring,24.24,D,-1,0,-1,0,,,,,,,0,1,009-1F,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70911,1305139,gasket,162.63,D,-1,0,-1,0,,,,,,,0,0,1F04D01,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,1305139,gasket,162.63,D,-1,0,-1,0,,,,,,,0,0,1C08C01,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,1305139,gasket,162.63,D,-1,0,-1,0,,,,,,,0,2,1B02F01,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,1305139,gasket,162.63,D,-1,0,-1,0,,,,,,,0,0,13-000,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,1305139,gasket,162.63,D,-1,0,-1,0,,,,,,,1,0,011-033,Promoted To Production,0.0833,"=""1000""",Planned,11.00
70911,1305142,gasket,217.48,D,-1,0,-1,0,,,,,,,0,0,1D02B14,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70911,1305166,grease nipple,34.82,D,-1,0,-1,0,,,,,,,0,2,2A08B13,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70911,1305328,screw,148.27,D,-1,0,-1,0,,,,,,,0,0,2A05C60,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,1305328,screw,148.27,D,-1,0,-1,0,,,,,,,0,0,1B05D02,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,1305328,screw,148.27,D,-1,0,-1,0,,,,,,,0,0,1F04B06,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70911,1305498,catch,805.18,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,1305632,cup spring,27.55,D,-1,0,-1,0,,,,,,,0,1,002-15E,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70912,1305673,gasket,69.21,D,-1,0,-1,0,,,,,,,2,0,B03G19,Promoted To Production,0.1643,"=""1000""",Planned,9.00
70913,1305673,gasket,69.21,D,-1,0,-1,0,,,,,,,0,0,1L07E06,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,1305673,gasket,69.21,D,-1,0,-1,0,,,,,,,0,0,001-8C,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,1305673,gasket,69.21,D,-1,0,-1,0,,,,,,,1,3,003-2E2,Promoted To Production,0.0833,"=""1000""",Planned,11.00
70911,1305676,selector finger,171.83,D,2,4,2,4,,,,,,,26,4,1C10D01,Promoted To Production,1.9821,"=""1000""",Planned,9.00
70912,1305676,selector finger,171.83,D,3,6,3,6,,,,,,,36,6,B03G010,Promoted To Production,2.9094,"=""1000""",Planned,9.00
70913,1305676,selector finger,171.83,D,2,4,2,4,,,,,,,32,6,1K02D02,Promoted To Production,2.4103,"=""1000""",Planned,9.00
70965,1305676,selector finger,171.83,D,0,2,0,2,,,,,,,14,4,005-1E,Promoted To Production,1.1383,"=""1000""",Planned,7.00
70966,1305676,selector finger,171.83,D,6,12,6,12,,,,,,,50,8,004-5A3,Promoted To Production,4.5729,"=""1000""",Planned,11.00
76169,1305676,selector finger,171.83,D,-1,0,0,6,-1,0,"Jul 21, 2025",4 - Change in demand,Approved,Baixo Giro No Estoque,24,0,1D01E02,Promoted To Production,1.4581,"=""1000""",Planned,10.00
70912,1305723,collar,228.04,D,-1,0,-1,0,,,,,,,0,0,1C05E01,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,1305724,collar,200.07,D,-1,0,-1,0,,,,,,,0,0,1H01G08,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70911,1305971,selector fork,"2,933.88",D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,1305986,cover,268.87,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70911,1306201,windscreen,"2,225.75",D,-1,0,-1,0,,,,,,,1,3,DEPOS 2,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70911,1306259,door window,896.07,D,-1,0,-1,0,,,,,,,0,0,1A09C01,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70966,1306259,door window,896.07,D,-1,0,-1,0,,,,,,,1,0,011-035,Promoted To Production,0.1667,"=""1000""",Planned,11.00
70911,1306260,door window,896.07,D,-1,0,-1,0,,,,,,,0,0,1A09C02,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,1306260,door window,896.07,D,-1,0,-1,0,,,,,,,1,0,1R01C01,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,1306260,door window,896.07,D,-1,0,-1,0,,,,,,,0,0,2K07H01,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,1306260,door window,896.07,D,-1,0,-1,0,,,,,,,0,0,29-6E,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70965,1306278,RAIL,57.48,D,-1,0,-1,0,,,,,,,0,0,010-4G,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70913,1306312,striker plate,186.62,D,-1,0,-1,0,,,,,,,0,0,1G04K03,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,1306312,striker plate,186.62,D,-1,0,-1,0,,,,,,,0,0,005-5C,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,1306456,pillar panel,160.63,D,-1,0,-1,0,,,,,,,0,0,011-022,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70965,1306559,spring,77.78,D,-1,0,-1,0,,,,,,,0,1,008-4E,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,1306567,nut,30.36,D,-1,0,-1,0,,,,,,,0,1,001-4E6,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70911,1306573,screw,6.69,D,-1,0,-1,0,,,,,,,0,0,2A07B09,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,1306573,screw,6.69,D,-1,0,-1,0,,,,,,,5,2,A06D012,Promoted To Production,1.0000,"=""1000""",Planned,9.00
70913,1306573,screw,6.69,D,-1,0,-1,0,,,,,,,0,6,1H12G05,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,1306573,screw,6.69,D,-1,0,-1,0,,,,,,,3,0,001-7F,Promoted To Production,0.2500,"=""1000""",Planned,7.00
70966,1306573,screw,6.69,D,-1,0,-1,0,,,,,,,0,0,001-1B,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70912,1306652,shaft,7.78,D,-1,0,-1,0,,,,,,,0,3,B04I010,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,1306652,shaft,7.78,D,-1,0,-1,0,,,,,,,0,4,1D01C03,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,1306652,shaft,7.78,D,-1,0,-1,0,,,,,,,0,4,004-2A,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,1306652,shaft,7.78,D,-1,0,-1,0,,,,,,,0,5,008-1C2,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70911,1306683,washer,4.52,D,-1,0,-1,0,,,,,,,0,3,1A04B10,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70966,1306683,washer,4.52,D,-1,0,-1,0,,,,,,,2,0,002-5A,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70966,1306686,loudsp grille,119.71,D,-1,0,-1,0,,,,,,,0,0,008-2E,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70912,1306689,hinge,10.96,D,-1,0,-1,0,,,,,,,0,2,B04B015,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,1306689,hinge,10.96,D,-1,0,-1,0,,,,,,,0,4,1L06B02,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70966,1306689,hinge,10.96,D,-1,0,-1,0,,,,,,,2,3,007-2E1,Promoted To Production,0.1667,"=""1000""",Planned,11.00
70965,1306692,pin,7.98,D,-1,0,-1,0,,,,,,,0,0,009-1C,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,1306692,pin,7.98,D,-1,0,-1,0,,,,,,,2,0,004-3A,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70912,1306766,clamp,16.40,D,-1,0,-1,0,,,,,,,0,0,1H03D06,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,1306828,ring,2.52,D,-1,0,-1,0,,,,,,,0,18,C04G06,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70911,1306882,screw,50.94,D,-1,0,-1,0,,,,,,,1,0,2A03C08,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,1306882,screw,50.94,D,-1,0,-1,0,,,,,,,0,0,001-7E,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,1306882,screw,50.94,D,-1,0,-1,0,,,,,,,0,1,001-3C2,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70912,1306931,blind rivet,9.87,D,-1,0,-1,0,,,,,,,0,0,1F05G06,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,1306931,blind rivet,9.87,D,-1,0,-1,0,,,,,,,0,4,1K04F01,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,1306931,blind rivet,9.87,D,-1,0,-1,0,,,,,,,35,15,008-4A,Promoted To Production,3.0417,"=""1000""",Planned,7.00
70966,1306931,blind rivet,9.87,D,16,24,16,24,,,,,,,31,24,010-2A,Promoted To Production,3.5425,"=""1000""",Planned,11.00
70912,1307558,shim,150.03,D,-1,0,-1,0,,,,,,,2,3,B05F001,Promoted To Production,0.1667,"=""1000""",Planned,9.00
70912,1307559,shim,150.03,D,-1,0,-1,0,,,,,,,2,3,B06H001,Promoted To Production,0.1667,"=""1000""",Planned,9.00
70966,1307559,shim,150.03,D,-1,0,-1,0,,,,,,,0,0,011-038,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70965,1307561,shim,131.78,D,-1,0,-1,0,,,,,,,0,1,010-2F,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70911,1307564,adjusting screw,"1,064.37",D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70911,1307760,dust cover,49.91,D,-1,0,-1,0,,,,,,,0,2,2A05D15,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,1307760,dust cover,49.91,D,-1,0,-1,0,,,,,,,0,1,A03E019,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,1307760,dust cover,49.91,D,-1,0,-1,0,,,,,,,0,3,1K12D06,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,1307760,dust cover,49.91,D,-1,0,-1,0,,,,,,,0,4,008-3E,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,1307760,dust cover,49.91,D,-1,0,-1,0,,,,,,,0,3,003-4E2,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70913,1308426,flange screw,77.55,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70911,1308761,end yoke,"1,847.85",D,-1,0,-1,0,,,,,,,0,1,1C03D05,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70911,1309051,gasket,18.32,D,-1,0,-1,0,,,,,,,0,0,1A05C04,Promoted To Production,0.0000,"=""1000""",Discontinued,9.00
70912,1309051,gasket,18.32,D,-1,0,-1,0,,,,,,,0,0,B05C017,Promoted To Production,0.0000,"=""1000""",Discontinued,9.00
70913,1309051,gasket,18.32,D,-1,0,-1,0,,,,,,,0,0,1L08E01,Promoted To Production,0.0000,"=""1000""",Discontinued,9.00
70965,1309051,gasket,18.32,D,-1,0,-1,0,,,,,,,0,0,001-12C,Promoted To Production,0.0000,"=""1000""",Discontinued,7.00
70966,1309051,gasket,18.32,D,-1,0,-1,0,,,,,,,0,0,003-3B,Promoted To Production,0.0000,"=""1000""",Discontinued,11.00
76169,1309051,gasket,18.32,D,-1,0,-1,0,,,,,,,6,0,1A01F3,Promoted To Production,0.5000,"=""1000""",Discontinued,10.00
70913,1309400,washer,34.38,D,-1,0,-1,0,,,,,,,0,1,1K08C03,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70911,1309465,return spring,108.32,D,-1,0,-1,0,,,,,,,0,0,1B09A01,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,1309563,O-ring,105.63,D,-1,0,-1,0,,,,,,,0,0,001-4E,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,1310053,roof rib,"1,270.98",D,-1,0,-1,0,,,,,,,0,0,013-000,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70912,1310055,roof rib,577.31,D,-1,0,-1,0,,,,,,,0,0,1M01A01,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,1310057,roof rib,577.31,D,-1,0,-1,0,,,,,,,0,1,PISO 03,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70966,1310057,roof rib,577.31,D,-1,0,-1,0,,,,,,,1,0,013-000,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70966,1310116,cover plate,152.68,D,-1,0,-1,0,,,,,,,0,0,011-016,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70966,1310126,front member,"2,384.63",D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70912,1310145,reinforc plate,122.46,D,-1,0,-1,0,,,,,,,0,0,B04J011,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70966,1310152,door pillar,"1,242.32",D,-1,0,-1,0,,,,,,,1,0,011-016,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70965,1310164,side wall memb,904.05,D,-1,0,-1,0,,,,,,,0,0,23-000,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,1310167,bracket,77.33,D,-1,0,-1,0,,,,,,,0,1,008-1E1,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70912,1310172,roof panel,"1,676.77",D,-1,0,-1,0,,,,,,,0,0,PISO 03,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70966,1310172,roof panel,"1,676.77",D,-1,0,-1,0,,,,,,,0,0,013-000,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70966,1310173,side member,551.88,D,-1,0,-1,0,,,,,,,0,0,011-048,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70966,1310175,striker plate,35.84,D,-1,0,-1,0,,,,,,,0,1,011-032,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70911,1310178,side wall memb,848.93,D,-1,0,-1,0,,,,,,,0,0,2F08C06,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70966,1310183,side wll struct,"1,890.25",D,-1,0,-1,0,,,,,,,0,1,011-060,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70912,1310216,side wll struct,"2,783.63",D,-1,0,-1,0,,,,,,,0,0,PISO 03,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,1310216,side wll struct,"2,783.63",D,-1,0,-1,0,,,,,,,0,0,22-000,Promoted To Production,0.0000,"=""1000""",Planned,7.00
76169,1310216,side wll struct,"2,783.63",D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Promoted To Production,0.1667,"=""1000""",Planned,10.00
70966,1310222,side wll struct,"1,988.36",D,-1,0,-1,0,,,,,,,0,1,011-060,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70912,1310597,nut plate,131.69,D,-1,0,-1,0,,,,,,,0,0,1H01E08,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,1310597,nut plate,131.69,D,-1,0,-1,0,,,,,,,1,1,1K02G01,Promoted To Production,0.3333,"=""1000""",Planned,9.00
70965,1310769,roof rib,"1,307.93",D,-1,0,-1,0,,,,,,,0,1,23-000,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70911,1310856,nut plate,28.78,D,-1,0,-1,0,,,,,,,0,1,2A06C08,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,1310856,nut plate,28.78,D,-1,0,-1,0,,,,,,,0,0,001-15F,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70912,1310941,roof panel,"7,255.39",D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70966,1310941,roof panel,"7,255.39",D,-1,0,0,1,-1,0,"Jul 31, 2025",90 - Other,Approved,erro de DSM,4,0,017-000,Promoted To Production,0.3333,"=""1000""",Planned,11.00
70965,1310986,reinforc plate,258.50,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,1310986,reinforc plate,258.50,D,-1,0,-1,0,,,,,,,0,0,011-016,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70912,1310994,cover plate,"1,550.10",D,-1,0,-1,0,,,,,,,0,0,1M01A01,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70966,1311204,reinforc plate,142.14,D,-1,0,-1,0,,,,,,,0,0,003-4B,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70965,1311285,reinf.,68.44,D,-1,0,-1,0,,,,,,,0,1,27-4C,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70912,1311339,rear wll struct,"5,016.04",D,-1,0,-1,0,,,,,,,0,1,PISO 03,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,1311363,reinf.,489.05,D,-1,0,-1,0,,,,,,,0,2,28-5C,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70912,1311372,windscre frame,"8,793.45",D,-1,0,-1,0,,,,,,,0,0,PISO 03,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70966,1311372,windscre frame,"8,793.45",D,-1,0,-1,0,,,,,,,1,0,013-000,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70966,1311385,casing,342.12,D,-1,0,-1,0,,,,,,,2,0,011-016,Promoted To Production,0.6667,"=""1000""",Planned,11.00
70966,1311386,casing,342.12,D,-1,0,-1,0,,,,,,,1,0,011-010,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70912,1311460,front member,"3,217.97",D,-1,0,-1,0,,,,,,,0,1,PISO 03,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70966,1311460,front member,"3,217.97",D,-1,0,-1,0,,,,,,,0,0,013-000,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70965,1311574,nut plate,158.72,D,-1,0,-1,0,,,,,,,0,0,28-3D,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70913,1312934,O-ring,193.93,D,-1,0,-1,0,,,,,,,0,9,1K08F05,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,1312934,O-ring,193.93,D,-1,0,-1,0,,,,,,,0,3,001-2D,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,1312934,O-ring,193.93,D,-1,0,-1,0,,,,,,,0,5,002-2D2,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70913,131306,washer,31.28,D,-1,0,-1,0,,,,,,,0,0,1K01K02,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,1313854,silencer,308.42,D,-1,0,-1,0,,,,,,,0,1,1C04E03,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70911,1314053,adapter,247.74,D,-1,0,-1,0,,,,,,,0,1,2A05C53,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,131455,bearing bush,202.86,D,-1,0,-1,0,,,,,,,0,1,1L10F03,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70966,131455,bearing bush,202.86,D,-1,0,-1,0,,,,,,,0,4,003-3E1,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70912,1315291,O-ring,260.60,D,-1,0,-1,0,,,,,,,0,0,A06D07,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70911,1315440,spring,174.96,D,-1,0,-1,0,,,,,,,0,0,1A05C08,Promoted To Production,0.0000,"=""1000""",Planned,9.00
76169,1316875,pulse wheel,128.10,D,-1,0,-1,0,,,,,,,3,0,6A02E09,Promoted To Production,1.0000,"=""1000""",Planned,10.00
70913,1318007,screw,246.78,D,-1,0,-1,0,,,,,,,0,15,1K11K04,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70911,1318041,stop solenoid,"4,735.83",D,-1,0,-1,0,,,,,,,2,1,1F09B03,Promoted To Production,0.1667,"=""1000""",Planned,9.00
70913,1318041,stop solenoid,"4,735.83",D,-1,0,-1,0,,,,,,,2,1,1F07H01,Promoted To Production,0.1667,"=""1000""",Planned,9.00
70965,1318096,plate,83.78,D,-1,0,-1,0,,,,,,,0,0,002-13F,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70965,1318221,shaft,"8,583.23",D,-1,0,-1,0,,,,,,,0,1,001-14C,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70911,1318388,sealing ring,118.76,D,1,2,1,2,,,,,,,8,2,1D02B11,Promoted To Production,0.7949,"=""1000""",Planned,9.00
70912,1318388,sealing ring,118.76,D,0,1,0,1,,,,,,,3,2,B06K03,Promoted To Production,0.3258,"=""1000""",Planned,9.00
70913,1318388,sealing ring,118.76,D,1,2,1,2,,,,,,,4,1,1L12G02,Promoted To Production,0.3500,"=""1000""",Planned,9.00
70965,1318388,sealing ring,118.76,D,-1,0,-1,0,,,,,,,0,2,001-10A,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,1318388,sealing ring,118.76,D,2,3,2,3,,,,,,,7,3,003-5A1,Promoted To Production,0.7821,"=""1000""",Planned,11.00
70965,1318761,bush,109.40,D,-1,0,-1,0,,,,,,,0,0,010-4D,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70965,1318957,shim,29.25,D,-1,0,-1,0,,,,,,,0,2,001-13A,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70911,1319294,tube,252.37,D,-1,0,-1,0,,,,,,,0,0,1E01C16,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70911,1319557,neutr pos valve,881.28,D,-1,0,-1,0,,,,,,,0,0,1B04D11,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,1319557,neutr pos valve,881.28,D,-1,0,-1,0,,,,,,,0,0,1L06D02,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,1319650,core plug,80.58,D,-1,0,-1,0,,,,,,,0,1,004-1E,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70965,1319736,spring,35.20,D,-1,0,-1,0,,,,,,,0,0,008-4E,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70911,1320289,dowel,536.99,D,-1,0,-1,0,,,,,,,0,1,2A03C20,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,1320289,dowel,536.99,D,-1,0,-1,0,,,,,,,0,1,1L06E03,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,1320292,gasket,36.65,D,-1,0,-1,0,,,,,,,0,1,B04D005,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,1320292,gasket,36.65,D,-1,0,-1,0,,,,,,,0,0,1F02C03,Promoted To Production,0.0000,"=""1000""",Planned,9.00
