"Name: SkuLevels"
"Date/Time: 2025-06-04 13:45:27"

Location,Part,Part Description,Dealer Net price (UCS16),Assortment Group (SC8),Production ROP,Production Stock Maximum,Optimized ROP,Optimized Stock Maximum ,Fixed ROP (Post-Optimization),Fixed Stock Maximum (Post-Optimization),End Date,Override Reason,Override Status,Comment,Demand 12 months (UCS19),On Hand New,Bin Location (UCS18),Production Status,Total Period Forecast,AssortmentId (UCPM2),Type of Phase Out (SC4),Effective Lead Time
70913,2987571,seal,168.42,C,1,2,1,2,,,"Jul 31, 2025",4 - Change in demand,Recommended,Acompanhar demanda,11,6,1G10K03,Auto Approved,1.3333,"=""1000""",Planned,9.00
70913,2989968,speed sensor,927.23,D,-1,0,-1,0,,,,,,,1,0,1L06B03,Auto Approved,0.1072,"=""1000""",Planned,9.00
70913,2992037,ignition coil,"2,013.25",D,0,3,0,3,,,,,,,9,1,1H03D01,Auto Approved,2.2500,"=""1000""",Planned,9.00
70913,2992552,housing,"2,015.99",D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2992581,cab tilt lock,"2,456.68",D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2995663,cable h,"2,605.15",D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2995851,cable h,812.87,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2998083,hydr pipe,901.32,D,-1,0,-1,0,,,,,,,2,0,2K03A03,Auto Approved,0.1667,"=""1000""",Planned,9.00
70913,2999824,scraper ring,120.95,C,-1,0,0,1,,,,99 - Compulsory,Recommended,,6,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3000410,oil pump,"5,880.64",C,-1,0,0,1,,,,99 - Compulsory,Recommended,,0,0,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,300128,lock pin,17.51,D,-1,0,-1,0,,,,,,,0,0,1F03C04,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3001544,mounting kit,"2,937.84",D,-1,0,-1,0,,,,,,,0,1,PISO 02,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3001546,mounting kit,"3,107.32",D,-1,0,-1,0,,,,,,,0,2,PISO 02,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3002074,rep kit,0.01,D,-1,0,-1,0,,,,,,,0,0,1F05A05,Auto Approved,0.0000,"=""1000""",Discontinued,9.00
70913,3003143,A/C condenser,"4,357.09",C,0,1,0,1,,,,99 - Compulsory,Recommended,,7,1,4A02A03,Auto Approved,0.6508,"=""1000""",Planned,9.00
70913,3004160,spark plug,182.10,D,6,12,6,12,,,,,,,61,118,1G10E01,Auto Approved,15.2500,"=""1000""",Planned,9.00
70913,3004277,valve,"1,936.33",D,-1,0,-1,0,,,,,,,0,1,1H09B01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3004672,shock absorber,"1,518.01",D,-1,0,-1,0,,,,,,,2,0,1D10D01,Auto Approved,0.6667,"=""1000""",Planned,9.00
70913,3005279,reductant hose,"1,751.17",C,-1,0,0,1,,,,99 - Compulsory,Recommended,,1,0,1B11B01,Auto Approved,0.2000,"=""1000""",Planned,9.00
70913,3005428,A/C condenser,"4,326.62",D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3005560,solenoid valve,821.34,C,0,1,0,1,,,,99 - Compulsory,Recommended,,3,1,1H09B04,Auto Approved,0.1667,"=""1000""",Planned,9.00
70913,3006826,cylinder head,"42,569.87",D,-1,0,-1,0,,,,,,,2,1,DEP3-14,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3007212,ECU TCO,,,-1,0,-1,0,,,,,,,,0,,Auto Approved,0.0000,"=""1000""",,9.00
70913,3007283,cover,989.78,C,-1,0,0,1,,,,99 - Compulsory,Recommended,,0,0,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3007639,position sensor,686.47,C,-1,0,0,1,,,,99 - Compulsory,Recommended,,1,0,1E08B06,Auto Approved,0.2000,"=""1000""",Planned,9.00
70913,300792,nozzle,91.65,D,-1,0,-1,0,,,,,,,0,1,1K02H01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3008773,O-ring,20.76,D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3009046,pin,7.58,D,-1,0,-1,0,,,,,,,0,1,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3010596,inlet pipe,106.56,C,-1,0,0,1,,,,99 - Compulsory,Recommended,,0,0,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3011315,oil mist sep,"15,128.52",C,-1,0,0,1,,,,99 - Compulsory,Recommended,,3,0,1D12K01,Auto Approved,0.3333,"=""1000""",Planned,9.00
70913,3011593,sticker kit,290.92,D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3012827,ECU BWE,0.01,D,-1,0,-1,0,,,,,,,0,0,1F12F05,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3012980,ECU COO,"8,004.00",D,-1,0,-1,0,,,,,,,2,0,1C08C06,Auto Approved,0.1667,"=""1000""",Planned,9.00
70913,3014130,logotype,498.07,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3014132,logotype,421.03,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,301467,clamp,6.06,D,-1,0,-1,0,,,,,,,0,8,1F10C03,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3015532,cable h,"1,090.74",D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3015891,lambda sensor,"1,651.37",D,0,1,0,1,,,,,,,5,2,1C05D06,Auto Approved,0.6667,"=""1000""",Planned,9.00
70913,3016666,cable h,512.01,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3017747,rocker arm,903.61,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3017751,rocker arm,903.61,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3018967,rocker arm,"1,265.73",C,-1,0,0,1,,,,99 - Compulsory,Recommended,,0,0,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3020152,sensor,41.32,D,4,6,6,8,,,,,,,40,5,1L11F01,Auto Approved,3.3333,"=""1000""",Planned,9.00
70913,3021072,ECU COO,"6,356.53",N,-1,0,-1,0,,,,,,,3,0,1B12B02,Auto Approved,0.5033,"=""1000""",Planned,9.00
70913,302226,gasket,15.71,D,-1,0,-1,0,,,,,,,0,0,1K11F01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3023226,ECU DCS,0.01,D,-1,0,-1,0,,,,,,,0,0,1C02D01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3024177,speed sensor,"1,287.65",D,-1,0,-1,0,,,,,,,1,0,1G10D03,Auto Approved,0.1162,"=""1000""",Planned,9.00
70913,3025093,slack adjuster,"1,994.74",D,0,3,0,3,,,,,,,11,5,1B04F01,Auto Approved,1.0031,"=""1000""",Planned,9.00
70913,3025094,slack adjuster,"1,994.74",D,-1,0,-1,0,,,,,,,3,1,1E01F06,Auto Approved,0.2917,"=""1000""",Planned,9.00
70913,3025095,slack adjuster,"1,994.74",D,-1,0,-1,0,,,,,,,5,5,1E01E04,Auto Approved,0.4750,"=""1000""",Planned,9.00
70913,3025811,seal,29.72,D,-1,0,-1,0,,,,,,,0,3,1L12B02,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,302614,elbow union,100.40,D,-1,0,-1,0,,,,,,,0,3,1F01E05,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3027706,measuring tool,,,-1,0,-1,0,,,,,,,,0,,Auto Approved,0.0000,"=""1000""",,9.00
70913,3027768,steering gear,"8,097.84",D,-1,0,-1,0,,,,,,,0,1,Not binned,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3027769,steering gear,"8,494.32",D,-1,0,-1,0,,,,,,,0,1,PISO W,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3028298,cable h,"1,940.86",D,-1,0,-1,0,,,,,,,0,0,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3028801,maintenance kit,"1,404.60",D,-1,0,-1,0,,,,,,,0,0,1A10A01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3030440,ECU BWE,"7,913.45",N,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,303090,clip nut,3.07,D,-1,0,-1,0,,,,,,,0,1,1H01H03,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,303098,gasket,9.83,D,-1,0,-1,0,,,,,,,0,0,1K02D01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3032253,ECU RTC,0.01,N,-1,0,-1,0,,,,,,,1,0,1D10G06,Auto Approved,0.0833,"=""1000""",Discontinued,9.00
70913,3035713,shoulder screw,20.28,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,303713,flange screw,69.59,D,-1,0,-1,0,,,,,,,0,8,1F03G01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3037187,accumulator,"1,774.99",C,-1,0,0,1,,,,99 - Compulsory,Recommended,,0,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3038157,rep kit,"1,938.89",D,-1,0,-1,0,,,,,,,0,0,1F10K06,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3038397,vib insulator,346.84,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3039366,battery mast sw,"5,565.76",C,0,1,0,1,,,,99 - Compulsory,Recommended,,1,1,1B12D06,Auto Approved,0.0833,"=""1000""",Planned,9.00
70913,3041091,base bracket,"1,833.43",D,-1,0,-1,0,,,,,,,0,2,1A04K01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3043964,turbocharger,0.01,C,-1,0,0,1,,,,99 - Compulsory,Recommended,,2,1,PISO 01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,304426,O-ring,33.46,D,-1,0,-1,0,,,,,,,2,0,1G05F02,Auto Approved,0.4000,"=""1000""",Planned,9.00
70913,3044632,cylinder liner,"1,959.15",C,-1,0,0,1,,,,99 - Compulsory,Recommended,,0,0,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3045726,bracket,0.01,D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3046124,combi-sensor,0.01,C,-1,0,0,1,,,,99 - Compulsory,Recommended,,1,0,1B10C05,Auto Approved,0.2000,"=""1000""",Planned,9.00
70913,3046185,NOx sensor,0.01,C,-1,0,0,1,,,,99 - Compulsory,Recommended,,0,0,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,305084,retain washer,5.34,D,-1,0,-1,0,,,,,,,0,6,1L08B02,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3051100,cable h,0.01,D,-1,0,-1,0,,,,,,,0,0,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3054254,speed sensor,199.12,C,-1,0,0,1,,,,99 - Compulsory,Recommended,,0,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3054425,washer pump,611.38,C,0,1,0,1,,,,99 - Compulsory,Recommended,,10,2,1E01D06,Auto Approved,0.1667,"=""1000""",Planned,9.00
70913,305479,cone,29.71,D,-1,0,-1,0,,,,,,,1,2,1G05E01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3055958,flywheel,"11,355.96",C,-1,0,0,1,,,,99 - Compulsory,Recommended,,0,0,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3056909,cable h,0.01,D,-1,0,-1,0,,,,,,,0,0,1B10K06,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3057777,bracket,347.04,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3057892,camshaft frame,"8,760.62",C,-1,0,0,1,,,,99 - Compulsory,Recommended,,1,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3058173,turbocharger,"12,844.04",D,-1,0,-1,0,,,,,,,2,0,NOT BINNED,Auto Approved,0.1667,"=""1000""",Planned,9.00
70913,3059761,casing,"1,473.02",D,-1,0,-1,0,,,,,,,1,1,1G06A01,Auto Approved,0.0833,"=""1000""",Planned,9.00
70913,3060153,rep kit,"3,151.62",D,-1,0,-1,0,,,,,,,0,0,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3061407,engine,"370,438.28",N,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3063636,temp sensor,655.64,C,-1,0,0,1,,,,99 - Compulsory,Recommended,,0,0,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3063752,rep kit,"27,966.73",D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3063789,fuel pump,"3,696.71",D,0,1,0,1,,,,,,,3,1,1C03K06,Auto Approved,0.3205,"=""1000""",Planned,9.00
70913,3065503,shaft,"2,513.50",D,-1,0,-1,0,,,,,,,0,0,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3068340,cylinder,,,-1,0,-1,0,,,,,,,,0,,Auto Approved,0.0000,"=""1000""",,9.00
70913,3068795,cylinder block,"54,617.25",N,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3069433,mudguard,"1,904.95",D,0,1,0,1,,,,,,,3,1,DEP3-44,Auto Approved,0.3333,"=""1000""",Planned,9.00
70913,3069434,mudguard,"2,280.34",D,0,1,0,1,,,,,,,3,2,DEP3-40,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3069435,mudguard,"1,517.88",D,-1,0,-1,0,,,,,,,0,0,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3069914,air compressor,"11,222.89",C,0,1,0,1,,,,99 - Compulsory,Recommended,,2,2,1A01G01,Auto Approved,0.2500,"=""1000""",Planned,9.00
70913,3069915,air compressor,"10,101.04",C,-1,0,0,1,,,,99 - Compulsory,Recommended,,0,0,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3070445,slide bearing,0.01,D,-1,0,-1,0,,,,,,,0,10,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,307110,clamp,2.10,D,-1,0,-1,0,,,,,,,0,3,1K03C02,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,307255,straight union,47.38,D,-1,0,-1,0,,,,,,,0,3,1L02E01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3072632,ECA,0.01,D,-1,0,-1,0,,,,,,,0,0,PISO 01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3072845,switch,808.51,D,-1,0,-1,0,,,,,,,0,0,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3074920,ECU EEC,"15,061.39",N,-1,0,-1,0,,,,,,,1,1,1B12B06,Auto Approved,0.0833,"=""1000""",Planned,9.00
70913,307496,hose clamp,9.27,D,-1,0,-1,0,,,,,,,0,4,1L01B05,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3076794,nut,681.99,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3078987,ECU BMS,"19,632.99",D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Auto Approved,0.0833,"=""1000""",Planned,9.00
70913,3079349,wheelsensor kit,989.52,D,0,1,0,1,,,,,,,5,1,1B10C01,Auto Approved,0.4925,"=""1000""",Planned,9.00
70913,3079351,wheelsensor kit,773.38,D,0,1,0,1,,,,,,,3,1,1F12E04,Auto Approved,0.2750,"=""1000""",Planned,9.00
70913,3079401,wheelsensor kit,712.87,D,-1,0,-1,0,,,,,,,0,0,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3079404,wheelsensor kit,"1,189.43",D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Auto Approved,0.1667,"=""1000""",Planned,9.00
70913,3082314,valve unit,"1,212.91",D,-1,0,-1,0,,,,,,,0,1,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3084170,gearbox housing,"2,283.52",C,0,1,0,1,,,,99 - Compulsory,Recommended,,0,1,1A05C01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3087029,cover,40.70,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3087251,wheelsensor kit,"1,052.78",D,-1,0,-1,0,,,,,,,1,0,1B08F01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3087253,wheelsensor kit,"1,039.37",D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Auto Approved,0.2500,"=""1000""",Planned,9.00
70913,3087259,wheelsensor kit,"1,085.08",D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Auto Approved,0.2500,"=""1000""",Planned,9.00
70913,3087261,coolant hose,214.99,D,-1,0,-1,0,,,,,,,0,0,,Auto Approved,0.0833,"=""1000""",Planned,9.00
70913,308780,bulb,11.72,D,-1,0,-1,0,,,,,,,0,2,1L08D01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3088350,ECU VIS,"8,265.79",N,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,309065,temp sensor,337.80,D,-1,0,-1,0,,,,,,,0,0,1H01F03,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3091607,housing,"1,894.28",D,-1,0,-1,0,,,,,,,0,0,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3092205,ECU TCO,"4,779.60",D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3093919,O-ring,9.72,D,-1,0,-1,0,,,,,,,2,3,1B08E06,Auto Approved,0.1833,"=""1000""",Planned,9.00
70913,3094487,air spring,0.01,D,-1,0,-1,0,,,,,,,3,2,1E01E01,Auto Approved,0.2500,"=""1000""",Planned,9.00
70913,3094522,air spring,0.01,D,0,1,0,1,,,,,,,3,2,1E04F04,Auto Approved,0.3925,"=""1000""",Planned,9.00
70913,3099994,rep kit,0.01,D,-1,0,-1,0,,,,,,,0,0,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3100622,ECU DCS,"7,437.41",N,-1,0,-1,0,,,,,,,0,2,1B12E02,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,310304,flange nut,131.61,D,-1,0,-1,0,,,,,,,0,0,1E01F03,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3103115,injector,"6,079.97",D,-1,0,-1,0,,,,,,,1,1,1D07B01,Auto Approved,0.1667,"=""1000""",Planned,9.00
70913,3104976,rep kit,"3,877.82",N,-1,0,-1,0,,,,,,,2,1,1C03G03,Auto Approved,0.2500,"=""1000""",Planned,9.00
70913,3106055,thermostat,563.30,D,-1,0,-1,0,,,,,,,0,0,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3106536,coolant hose,74.92,C,0,1,0,1,,,,99 - Compulsory,Recommended,,0,1,1B03F01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,310735,acorn nut,84.74,D,-1,0,-1,0,,,,,,,0,1,1K04B02,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3108598,clutch cover,0.01,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3108600,clutch cover,"4,971.79",C,0,1,0,1,,,,99 - Compulsory,Recommended,,0,1,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3109919,coolant hose,126.85,C,0,1,0,1,,,,99 - Compulsory,Recommended,,0,1,1K10C01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3110569,support,297.83,C,-1,0,0,1,,,,99 - Compulsory,Recommended,,0,0,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3113030,rep kit,73.18,C,0,1,0,1,,,,99 - Compulsory,Recommended,,0,1,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,311438,wear ring,167.63,D,-1,0,-1,0,,,,,,,0,2,1E05F04,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,311443,thrust bearing,296.31,D,-1,0,-1,0,,,,,,,0,1,1K03F01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,311448,bush,165.44,D,-1,0,-1,0,,,,,,,0,3,1L06H05,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3115798,air bellows,,,-1,0,-1,0,,,,,,,,0,,Auto Approved,0.0000,"=""1000""",,9.00
70913,3121103,fuel filter,0.01,D,2,4,2,4,,,,,,,13,23,1G12D01,Auto Approved,3.7500,"=""1000""",Planned,9.00
70913,3121969,flywheel hous,"9,771.40",D,-1,0,-1,0,,,,,,,1,3,PISO 02,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3122095,rep kit,"11,007.56",D,0,1,0,1,,,,,,,4,2,PISO 02,Auto Approved,0.4611,"=""1000""",Planned,9.00
70913,312216,press. pipe,610.45,D,-1,0,-1,0,,,,,,,0,0,1L02D01,Auto Approved,0.0000,"=""1000""",Discontinued,9.00
70913,312220,press. pipe,"1,002.70",D,-1,0,-1,0,,,,,,,0,0,1D10A03,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3122907,gasket,0.01,C,0,2,0,1,,,,99 - Compulsory,Recommended,,13,2,1C01C01,Auto Approved,0.5000,"=""1000""",Planned,9.00
70913,3123161,reductant doser,"5,749.35",C,0,1,0,1,,,,99 - Compulsory,Recommended,,1,1,1F06B01,Auto Approved,0.3333,"=""1000""",Planned,9.00
70913,3123512,reductant doser,"5,630.40",C,0,1,0,1,,,,99 - Compulsory,Recommended,,0,1,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3123995,logotype,484.74,D,-1,0,-1,0,,,,,,,1,0,1B07A01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,312544,screw,48.32,D,-1,0,-1,0,,,,,,,0,2,1K06K06,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3125712,oil hose,632.41,D,-1,0,-1,0,,,,,,,0,1,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3126379,mounting kit,605.96,D,-1,0,-1,0,,,,,,,0,0,,Auto Approved,0.0833,"=""1000""",Planned,9.00
70913,3126433,pressure sensor,"1,254.25",D,-1,0,-1,0,,,,,,,0,2,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3126442,coolant hose,140.03,C,0,1,0,1,,,,99 - Compulsory,Recommended,,0,2,1F12C01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3126444,coolant hose,131.88,D,-1,0,-1,0,,,,,,,0,2,1K10E04,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3126445,coolant hose,142.91,D,-1,0,-1,0,,,,,,,0,1,1K10E02,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3126845,crankshaft,"25,694.04",D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3128259,mounting kit,477.16,D,-1,0,-1,0,,,,,,,0,0,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3129594,sleeve,0.01,D,-1,0,-1,0,,,,,,,0,0,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,313363,temp monitor,"1,588.02",D,-1,0,-1,0,,,,,,,0,4,1L12D02,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3134966,vib insulator,"2,763.63",C,4,6,4,8,,,"Jul 31, 2025",4 - Change in demand,Recommended,Acompanhar demanda,39,3,1A07D01,Auto Approved,6.5000,"=""1000""",Planned,9.00
70913,313511,stud,42.02,D,-1,0,-1,0,,,,,,,0,2,1E06H06,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3135543,cable h,"3,479.45",D,-1,0,-1,0,,,,,,,0,1,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3136620,ECA,"15,769.82",D,0,1,0,1,,,,,,,4,4,1C02E06,Auto Approved,0.4060,"=""1000""",Planned,9.00
70913,3136977,shift fork,0.01,D,-1,0,-1,0,,,,,,,0,0,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,313700,O-ring,13.18,D,-1,0,-1,0,,,,,,,3,0,1L09D02,Auto Approved,0.1502,"=""1000""",Planned,9.00
70913,3137864,taper roll bear,"1,700.58",D,-1,0,-1,0,,,,,,,0,0,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3139595,actuator,753.56,D,-1,0,-1,0,,,,,,,0,1,,Auto Approved,0.0833,"=""1000""",Planned,9.00
70913,3141240,idler roller,458.14,D,-1,0,-1,0,,,,,,,0,1,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3142824,seal,64.35,C,-1,0,0,1,,,,99 - Compulsory,Recommended,,0,0,,Auto Approved,0.2000,"=""1000""",Planned,9.00
70913,3145142,ECA,0.01,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Discontinued,9.00
70913,3146911,idler roller,556.63,D,2,4,2,4,,,,,,,17,4,1L05D01,Auto Approved,2.5929,"=""1000""",Planned,9.00
70913,3148044,high pressure p,"16,124.32",C,-1,0,0,1,,,,99 - Compulsory,Recommended,,0,0,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,314809,union,73.67,D,-1,0,-1,0,,,,,,,0,1,1L03E03,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3148186,headlamp,"5,452.48",D,-1,0,-1,0,,,,,,,0,0,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3148850,poly-V-belt,458.01,D,-1,0,-1,0,,,,,,,0,1,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3148859,poly-V-belt,346.13,D,-1,0,-1,0,,,,,,,0,0,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3148870,poly-V-belt,400.80,D,-1,0,-1,0,,,,,,,0,0,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3148884,poly-V-belt,504.98,D,-1,0,-1,0,,,,,,,0,0,,Auto Approved,0.0833,"=""1000""",Planned,9.00
70913,3148886,poly-V-belt,0.01,D,-1,0,-1,0,,,,,,,0,1,1E06G01,Auto Approved,0.0833,"=""1000""",Planned,9.00
70913,3148906,poly-V-belt,0.01,D,-1,0,-1,0,,,,,,,0,1,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3149668,gasket,0.01,C,0,1,0,1,,,,99 - Compulsory,Recommended,,0,1,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,3149797,gasket,0.01,D,-1,0,-1,0,,,,,,,0,1,,Auto Approved,0.0000,"=""1000""",Planned,9.00
